id,id_player_casa,gols_casa,id_time_casa,id_player_fora,gols_fora,id_time_fora,gols_total,id_resultado
1405739,603865,2,233,603291,1,47,3,1
1404340,603291,1,47,603289,2,236,3,2
1404341,603287,1,45,603288,0,8,1,1
1404342,603288,2,8,603291,4,47,6,2
1405740,603289,1,236,603865,3,233,4,2
1405741,603865,2,233,603288,2,8,4,0
1404345,603291,3,47,603287,2,45,5,1
1405742,603865,5,233,603287,1,45,6,1
1404347,603289,3,236,603288,0,8,3,1
1404348,603287,2,45,603289,1,236,3,1
1405743,603291,3,47,603865,2,233,5,1
1404350,603289,2,236,603291,4,47,6,2
1404351,603288,0,8,603287,5,45,5,2
1404352,603291,1,47,603288,1,8,2,0
1405744,603865,2,233,603289,0,236,2,1
1405745,603288,2,8,603865,5,233,7,2
1404355,603287,3,45,603291,1,47,4,1
1404516,603332,2,33,603335,2,32,4,0
1404517,603333,2,37,603334,2,36,4,0
1404518,603334,1,36,603332,3,33,4,2
1404519,603335,2,32,603336,3,48,5,2
1404520,603336,0,48,603334,3,36,3,2
1404521,603332,3,33,603333,2,37,5,1
1404522,603333,4,37,603336,5,48,9,2
1404523,603334,1,36,603335,2,32,3,2
1404524,603335,2,32,603333,2,37,4,0
1404525,603336,1,48,603332,3,33,4,2
1404526,603335,1,32,603332,1,33,2,0
1404527,603334,4,36,603333,5,37,9,2
1404528,603332,1,33,603334,4,36,5,2
1404529,603336,4,48,603335,3,32,7,1
1404530,603334,2,36,603336,2,48,4,0
1404531,603333,1,37,603332,3,33,4,2
1404532,603336,4,48,603333,1,37,5,1
1404533,603335,2,32,603334,5,36,7,2
1404534,603333,3,37,603335,2,32,5,1
1404535,603332,2,33,603336,3,48,5,2
1404536,603337,3,164,603340,4,160,7,2
1404537,603338,4,10,603339,3,11,7,1
1404538,603339,2,11,603337,3,164,5,2
1404539,603340,2,160,603341,2,12,4,0
1404540,603341,1,12,603339,2,11,3,2
1404541,603337,1,164,603338,4,10,5,2
1404542,603338,5,10,603341,3,12,8,1
1404543,603339,1,11,603340,2,160,3,2
1404544,603340,3,160,603338,1,10,4,1
1404545,603341,3,12,603337,3,164,6,0
1404546,603340,2,160,603337,2,164,4,0
1404547,603339,4,11,603338,4,10,8,0
1404548,603337,3,164,603339,2,11,5,1
1404549,603341,2,12,603340,2,160,4,0
1404550,603339,6,11,603341,5,12,11,1
1404551,603338,1,10,603337,3,164,4,2
1404552,603341,3,12,603338,1,10,4,1
1404553,603340,1,160,603339,2,11,3,2
1404554,603338,1,10,603340,1,160,2,0
1404555,603337,3,164,603341,1,12,4,1
1404116,603227,0,2,603230,0,3,0,0
1404117,603228,0,4,603229,0,7,0,0
1404118,603229,1,7,603227,1,2,2,0
1404119,603230,2,3,603231,0,6,2,1
1404120,603231,1,6,603229,1,7,2,0
1404121,603227,1,2,603228,1,4,2,0
1404122,603228,3,4,603231,5,6,8,2
1404123,603229,1,7,603230,5,3,6,2
1404124,603230,3,3,603228,1,4,4,1
1404125,603231,5,6,603227,2,2,7,1
1404126,603230,1,3,603227,1,2,2,0
1404127,603229,0,7,603228,0,4,0,0
1404128,603227,2,2,603229,0,7,2,1
1404129,603231,1,6,603230,3,3,4,2
1404130,603229,1,7,603231,3,6,4,2
1404131,603228,1,4,603227,1,2,2,0
1404132,603231,1,6,603228,3,4,4,2
1404133,603230,5,3,603229,0,7,5,1
1404134,603228,2,4,603230,2,3,4,0
1404135,603227,0,2,603231,1,6,1,2
1405746,603292,0,37,603866,0,272,0,0
1404357,603293,2,38,603294,3,211,5,2
1404358,603294,2,211,603292,0,37,2,1
1405747,603866,1,272,603296,0,282,1,1
1404360,603296,1,282,603294,3,211,4,2
1404361,603292,4,37,603293,0,38,4,1
1404362,603293,1,38,603296,1,282,2,0
1405748,603294,1,211,603866,2,272,3,2
1405749,603866,3,272,603293,3,38,6,0
1404365,603296,3,282,603292,3,37,6,0
1405750,603866,3,272,603292,0,37,3,1
1404367,603294,2,211,603293,0,38,2,1
1404368,603292,3,37,603294,2,211,5,1
1405751,603296,2,282,603866,1,272,3,1
1404370,603294,1,211,603296,2,282,3,2
1404371,603293,1,38,603292,5,37,6,2
1404372,603296,2,282,603293,1,38,3,1
1405752,603866,2,272,603294,1,211,3,1
1405753,603293,1,38,603866,2,272,3,2
1404375,603292,3,37,603296,0,282,3,1
1404306,603277,3,9,603280,3,21,6,0
1404307,603278,2,20,603279,3,2,5,2
1404308,603279,2,2,603277,2,9,4,0
1404309,603280,2,21,603281,0,6,2,1
1404310,603281,2,6,603279,2,2,4,0
1404311,603277,0,9,603278,2,20,2,2
1404312,603278,2,20,603281,1,6,3,1
1404313,603279,5,2,603280,1,21,6,1
1404314,603280,2,21,603278,4,20,6,2
1404315,603281,2,6,603277,5,9,7,2
1404556,603342,1,21,603345,2,20,3,2
1404557,603343,1,9,603344,1,19,2,0
1404558,603344,2,19,603342,1,21,3,1
1404559,603345,2,20,603346,1,6,3,1
1404560,603346,5,6,603344,4,19,9,1
1404561,603342,3,21,603343,4,9,7,2
1404562,603343,5,9,603346,3,6,8,1
1404563,603344,3,19,603345,5,20,8,2
1404564,603345,3,20,603343,2,9,5,1
1404565,603346,1,6,603342,3,21,4,2
1404566,603345,2,20,603342,1,21,3,1
1404567,603344,4,19,603343,1,9,5,1
1404568,603342,3,21,603344,2,19,5,1
1404569,603346,1,6,603345,2,20,3,2
1404570,603344,0,19,603346,2,6,2,2
1404571,603343,5,9,603342,3,21,8,1
1404572,603346,3,6,603343,3,9,6,0
1404573,603345,3,20,603344,3,19,6,0
1404574,603343,0,9,603345,4,20,4,2
1404575,603342,2,21,603346,1,6,3,1
1405610,603829,2,2,603832,6,20,8,2
1405611,603830,7,6,603831,3,9,10,1
1405612,603831,1,9,603829,4,2,5,2
1405613,603832,3,20,603833,4,21,7,2
1405614,603833,3,21,603831,3,9,6,0
1405615,603829,1,2,603830,9,6,10,2
1405616,603830,5,6,603833,2,21,7,1
1405617,603831,3,9,603832,4,20,7,2
1405618,603832,2,20,603830,2,6,4,0
1405619,603833,5,21,603829,3,2,8,1
1407002,604405,3,49,604406,3,14,6,0
1407003,604408,1,70,604407,4,17,5,2
1407004,604408,3,70,604405,3,49,6,0
1407005,604407,4,17,604406,2,14,6,1
1407006,604406,7,14,604408,6,70,13,1
1407007,604407,1,17,604405,3,49,4,2
1407008,604405,3,49,604406,3,14,6,0
1407009,604408,2,70,604407,5,17,7,2
1407010,604408,8,70,604405,2,49,10,1
1407011,604407,3,17,604406,2,14,5,1
1407012,604406,2,14,604408,2,70,4,0
1407013,604407,8,17,604405,2,49,10,1
1407014,604405,3,49,604406,3,14,6,0
1407015,604408,1,70,604407,4,17,5,2
1407016,604408,5,70,604405,4,49,9,1
1407017,604407,2,17,604406,2,14,4,0
1407018,604406,5,14,604408,4,70,9,1
1407019,604407,5,17,604405,3,49,8,1
1406166,603963,1,266,603964,1,273,2,0
1406167,603966,2,274,603965,1,215,3,1
1406168,603966,1,274,603963,1,266,2,0
1406169,603965,2,215,603964,3,273,5,2
1406170,603964,3,273,603966,2,274,5,1
1406171,603965,2,215,603963,2,266,4,0
1406172,603963,2,266,603964,1,273,3,1
1406173,603966,2,274,603965,1,215,3,1
1406174,603966,1,274,603963,2,266,3,2
1406175,603965,1,215,603964,0,273,1,1
1406176,603964,1,273,603966,0,274,1,1
1406177,603965,1,215,603963,2,266,3,2
1406178,603963,6,266,603964,2,273,8,1
1406179,603966,0,274,603965,0,215,0,0
1406180,603966,3,274,603963,1,266,4,1
1406181,603965,1,215,603964,2,273,3,2
1406182,603964,2,273,603966,1,274,3,1
1406183,603965,1,215,603963,0,266,1,1
1405022,603453,2,73,603456,3,135,5,2
1405023,603454,2,21,603455,1,74,3,1
1405024,603455,0,74,603453,3,73,3,2
1405025,603456,3,135,603457,3,166,6,0
1405026,603457,3,166,603455,1,74,4,1
1405027,603453,2,73,603454,1,21,3,1
1405028,603454,2,21,603457,3,166,5,2
1405029,603455,2,74,603456,0,135,2,1
1405030,603456,2,135,603454,2,21,4,0
1405031,603457,1,166,603453,2,73,3,2
1405032,603456,1,135,603453,1,73,2,0
1405033,603455,0,74,603454,0,21,0,0
1405034,603453,4,73,603455,4,74,8,0
1405035,603457,4,166,603456,1,135,5,1
1405036,603455,4,74,603457,1,166,5,1
1405037,603454,1,21,603453,1,73,2,0
1405038,603457,0,166,603454,0,21,0,0
1405039,603456,4,135,603455,1,74,5,1
1405040,603454,2,21,603456,2,135,4,0
1405041,603453,3,73,603457,2,166,5,1
1405102,603473,2,49,603476,1,24,3,1
1405103,603474,0,221,603475,1,164,1,2
1405104,603475,1,164,603473,2,49,3,2
1405105,603476,3,24,603477,3,8,6,0
1405106,603477,2,8,603475,3,164,5,2
1405107,603473,1,49,603474,0,221,1,1
1405108,603474,0,221,603477,2,8,2,2
1405109,603475,1,164,603476,4,24,5,2
1405110,603476,0,24,603474,0,221,0,0
1405111,603477,1,8,603473,1,49,2,0
1405112,603476,1,24,603473,2,49,3,2
1405113,603475,0,164,603474,1,221,1,2
1405114,603473,5,49,603475,3,164,8,1
1405115,603477,3,8,603476,6,24,9,2
1405116,603475,0,164,603477,2,8,2,2
1405117,603474,2,221,603473,0,49,2,1
1405118,603477,1,8,603474,2,221,3,2
1405119,603476,1,24,603475,2,164,3,2
1405120,603474,1,221,603476,5,24,6,2
1405121,603473,1,49,603477,3,8,4,2
1405620,603834,4,33,603837,1,34,5,1
1405621,603835,1,39,603836,2,48,3,2
1405622,603836,3,48,603834,0,33,3,1
1405623,603837,3,34,603838,3,32,6,0
1405624,603838,4,32,603836,2,48,6,1
1405625,603834,2,33,603835,3,39,5,2
1405626,603835,0,39,603838,2,32,2,2
1405627,603836,3,48,603837,5,34,8,2
1405628,603837,3,34,603835,3,39,6,0
1405629,603838,4,32,603834,1,33,5,1
1405630,603837,3,34,603834,0,33,3,1
1405631,603836,2,48,603835,2,39,4,0
1405632,603834,1,33,603836,7,48,8,2
1405633,603838,1,32,603837,2,34,3,2
1405634,603836,2,48,603838,2,32,4,0
1405635,603835,2,39,603834,2,33,4,0
1405636,603838,2,32,603835,0,39,2,1
1405637,603837,2,34,603836,4,48,6,2
1405638,603835,4,39,603837,4,34,8,0
1405639,603834,0,33,603838,3,32,3,2
1405832,603885,3,6,603888,2,19,5,1
1405833,603886,4,21,603887,2,9,6,1
1405834,603887,1,9,603885,4,6,5,2
1405835,603888,1,19,603889,1,20,2,0
1405836,603889,2,20,603887,2,9,4,0
1405837,603885,0,6,603886,2,21,2,2
1405838,603886,3,21,603889,2,20,5,1
1405839,603887,1,9,603888,1,19,2,0
1405840,603888,2,19,603886,1,21,3,1
1405841,603889,2,20,603885,2,6,4,0
1405842,603888,6,19,603885,5,6,11,1
1405843,603887,2,9,603886,3,21,5,2
1405844,603885,1,6,603887,2,9,3,2
1405845,603889,2,20,603888,0,19,2,1
1405846,603887,3,9,603889,1,20,4,1
1405847,603886,0,21,603885,1,6,1,2
1405848,603889,5,20,603886,3,21,8,1
1405849,603888,3,19,603887,1,9,4,1
1405850,603886,3,21,603888,4,19,7,2
1405851,603885,3,6,603889,2,20,5,1
1405430,603784,2,6,603787,0,184,2,1
1405431,603785,5,21,603786,1,186,6,1
1405432,603786,2,186,603784,4,6,6,2
1405433,603787,2,184,603788,2,20,4,0
1405434,603788,1,20,603786,1,186,2,0
1405435,603784,4,6,603785,2,21,6,1
1405436,603785,1,21,603788,0,20,1,1
1405437,603786,1,186,603787,1,184,2,0
1405438,603787,0,184,603785,4,21,4,2
1405439,603788,0,20,603784,2,6,2,2
1405440,603787,1,184,603784,2,6,3,2
1405441,603786,2,186,603785,2,21,4,0
1405442,603784,1,6,603786,1,186,2,0
1405443,603788,0,20,603787,0,184,0,0
1405444,603786,1,186,603788,3,20,4,2
1405445,603785,2,21,603784,1,6,3,1
1405446,603788,2,20,603785,0,21,2,1
1405447,603787,2,184,603786,3,186,5,2
1405448,603785,0,21,603787,1,184,1,2
1405449,603784,1,6,603788,2,20,3,2
1406184,603967,2,262,603968,1,275,3,1
1406185,603970,4,132,603969,1,209,5,1
1406186,603970,4,132,603967,0,262,4,1
1406187,603969,4,209,603968,0,275,4,1
1406188,603968,1,275,603970,3,132,4,2
1406189,603969,0,209,603967,1,262,1,2
1406190,603967,2,262,603968,1,275,3,1
1406191,603970,3,132,603969,1,209,4,1
1406192,603970,1,132,603967,1,262,2,0
1406193,603969,1,209,603968,5,275,6,2
1406194,603968,1,275,603970,2,132,3,2
1406195,603969,0,209,603967,5,262,5,2
1406196,603967,1,262,603968,1,275,2,0
1406197,603970,1,132,603969,1,209,2,0
1406198,603970,1,132,603967,1,262,2,0
1406199,603969,5,209,603968,0,275,5,1
1406200,603968,2,275,603970,2,132,4,0
1406201,603969,3,209,603967,2,262,5,1
1405670,603849,3,283,603852,2,10,5,1
1405671,603850,2,9,603851,2,11,4,0
1405672,603851,0,11,603849,0,283,0,0
1405673,603852,2,10,603853,3,12,5,2
1405674,603853,0,12,603851,0,11,0,0
1405675,603849,1,283,603850,2,9,3,2
1405676,603850,1,9,603853,0,12,1,1
1405677,603851,3,11,603852,1,10,4,1
1405678,603852,2,10,603850,5,9,7,2
1405679,603853,1,12,603849,2,283,3,2
1405680,603852,4,10,603849,7,283,11,2
1405681,603851,1,11,603850,2,9,3,2
1405682,603849,2,283,603851,0,11,2,1
1405683,603853,0,12,603852,0,10,0,0
1405684,603851,1,11,603853,2,12,3,2
1405685,603850,0,9,603849,2,283,2,2
1405686,603853,1,12,603850,2,9,3,2
1405687,603852,2,10,603851,3,11,5,2
1405688,603850,4,9,603852,2,10,6,1
1405689,603849,1,283,603853,4,12,5,2
1405852,603890,3,6,603893,3,3,6,0
1405853,603891,2,8,603892,0,7,2,1
1405854,603892,0,7,603890,2,6,2,2
1405855,603893,3,3,603894,2,2,5,1
1405856,603894,4,2,603892,2,7,6,1
1405857,603890,3,6,603891,3,8,6,0
1405858,603891,0,8,603894,4,2,4,2
1405859,603892,4,7,603893,2,3,6,1
1405860,603893,3,3,603891,2,8,5,1
1405861,603894,3,2,603890,3,6,6,0
1405862,603893,2,3,603890,3,6,5,2
1405863,603892,4,7,603891,0,8,4,1
1405864,603890,0,6,603892,4,7,4,2
1405865,603894,1,2,603893,2,3,3,2
1405866,603892,3,7,603894,2,2,5,1
1405867,603891,4,8,603890,2,6,6,1
1405868,603894,4,2,603891,2,8,6,1
1405869,603893,4,3,603892,4,7,8,0
1405870,603891,1,8,603893,5,3,6,2
1405871,603890,1,6,603894,2,2,3,2
1405450,603789,2,24,603792,3,221,5,2
1405451,603790,0,49,603791,0,164,0,0
1405452,603791,2,164,603789,4,24,6,2
1405453,603792,3,221,603793,2,8,5,1
1405454,603793,1,8,603791,4,164,5,2
1405455,603789,4,24,603790,1,49,5,1
1405456,603790,1,49,603793,0,8,1,1
1405457,603791,2,164,603792,0,221,2,1
1405458,603792,2,221,603790,2,49,4,0
1405459,603793,1,8,603789,1,24,2,0
1405460,603792,2,221,603789,1,24,3,1
1405461,603791,4,164,603790,3,49,7,1
1405462,603789,1,24,603791,1,164,2,0
1405463,603793,3,8,603792,2,221,5,1
1405464,603791,1,164,603793,2,8,3,2
1405465,603790,3,49,603789,1,24,4,1
1405466,603793,0,8,603790,3,49,3,2
1405467,603792,2,221,603791,2,164,4,0
1405468,603790,3,49,603792,4,221,7,2
1405469,603789,0,24,603793,2,8,2,2
1405640,603839,3,9,603842,5,20,8,2
1405641,603840,1,21,603841,3,6,4,2
1405642,603841,2,6,603839,3,9,5,2
1405643,603842,1,20,603843,4,2,5,2
1405644,603843,2,2,603841,2,6,4,0
1405645,603839,2,9,603840,2,21,4,0
1405646,603840,2,21,603843,2,2,4,0
1405647,603841,4,6,603842,2,20,6,1
1405648,603842,4,20,603840,1,21,5,1
1405649,603843,2,2,603839,3,9,5,2
1405650,603842,2,20,603839,0,9,2,1
1405651,603841,0,6,603840,0,21,0,0
1405652,603839,0,9,603841,1,6,1,2
1405653,603843,3,2,603842,2,20,5,1
1405654,603841,4,6,603843,2,2,6,1
1405655,603840,0,21,603839,2,9,2,2
1405656,603843,0,2,603840,4,21,4,2
1405657,603842,2,20,603841,2,6,4,0
1405658,603840,4,21,603842,4,20,8,0
1405659,603839,1,9,603843,1,2,2,0
1405872,603895,6,48,603898,3,36,9,1
1405873,603896,3,33,603897,1,37,4,1
1405874,603897,3,37,603895,0,48,3,1
1405875,603898,1,36,603899,2,32,3,2
1405876,603899,3,32,603897,1,37,4,1
1405877,603895,3,48,603896,1,33,4,1
1405878,603896,2,33,603899,1,32,3,1
1405879,603897,2,37,603898,4,36,6,2
1405880,603898,3,36,603896,4,33,7,2
1405881,603899,2,32,603895,2,48,4,0
1405882,603898,4,36,603895,3,48,7,1
1405883,603897,2,37,603896,1,33,3,1
1405884,603895,2,48,603897,0,37,2,1
1405885,603899,2,32,603898,4,36,6,2
1405886,603897,2,37,603899,1,32,3,1
1405887,603896,5,33,603895,4,48,9,1
1405888,603899,4,32,603896,2,33,6,1
1405889,603898,2,36,603897,2,37,4,0
1405890,603896,4,33,603898,3,36,7,1
1405891,603895,0,48,603899,3,32,3,2
1405690,603854,4,8,603857,1,233,5,1
1405691,603855,3,45,603856,1,47,4,1
1405692,603856,3,47,603854,2,8,5,1
1405693,603857,0,233,603858,1,236,1,2
1405694,603858,1,236,603856,1,47,2,0
1405695,603854,0,8,603855,1,45,1,2
1405696,603855,3,45,603858,5,236,8,2
1405697,603856,1,47,603857,1,233,2,0
1405698,603857,1,233,603855,3,45,4,2
1405699,603858,2,236,603854,2,8,4,0
1405700,603857,1,233,603854,2,8,3,2
1405701,603856,2,47,603855,1,45,3,1
1405702,603854,3,8,603856,1,47,4,1
1405703,603858,4,236,603857,0,233,4,1
1405704,603856,0,47,603858,2,236,2,2
1405705,603855,0,45,603854,1,8,1,2
1405706,603858,6,236,603855,0,45,6,1
1405707,603857,0,233,603856,1,47,1,2
1405708,603855,2,45,603857,0,233,2,1
1405709,603854,2,8,603858,1,236,3,1
1405892,603900,4,12,603903,1,11,5,1
1405893,603901,2,164,603902,0,10,2,1
1405894,603902,2,10,603900,5,12,7,2
1405895,603903,5,11,603904,2,160,7,1
1405896,603904,3,160,603902,1,10,4,1
1405897,603900,4,12,603901,2,164,6,1
1405898,603901,4,164,603904,3,160,7,1
1405899,603902,2,10,603903,3,11,5,2
1405900,603903,0,11,603901,1,164,1,2
1405901,603904,2,160,603900,5,12,7,2
1405902,603903,2,11,603900,0,12,2,1
1405903,603902,2,10,603901,2,164,4,0
1405904,603900,1,12,603902,2,10,3,2
1405905,603904,4,160,603903,2,11,6,1
1405906,603902,3,10,603904,2,160,5,1
1405907,603901,2,164,603900,5,12,7,2
1405908,603904,2,160,603901,4,164,6,2
1405909,603903,2,11,603902,2,10,4,0
1405910,603901,4,164,603903,3,11,7,1
1405911,603900,3,12,603904,4,160,7,2
1405470,603794,1,3,603797,1,2,2,0
1405471,603795,4,7,603796,0,4,4,1
1405472,603796,0,4,603794,4,3,4,2
1405473,603797,2,2,603798,0,6,2,1
1405474,603798,1,6,603796,4,4,5,2
1405475,603794,1,3,603795,4,7,5,2
1405476,603795,0,7,603798,0,6,0,0
1405477,603796,0,4,603797,2,2,2,2
1405478,603797,1,2,603795,2,7,3,2
1405479,603798,1,6,603794,1,3,2,0
1405480,603797,1,2,603794,1,3,2,0
1405481,603796,1,4,603795,3,7,4,2
1405482,603794,3,3,603796,0,4,3,1
1405483,603798,2,6,603797,2,2,4,0
1405484,603796,0,4,603798,2,6,2,2
1405485,603795,2,7,603794,3,3,5,2
1405486,603798,0,6,603795,2,7,2,2
1405487,603797,2,2,603796,3,4,5,2
1405488,603795,1,7,603797,2,2,3,2
1405489,603794,1,3,603798,0,6,1,1
1405710,603859,0,38,603862,0,272,0,0
1405711,603860,1,37,603861,3,282,4,2
1405712,603861,3,282,603859,0,38,3,1
1405713,603862,1,272,603863,0,211,1,1
1405714,603863,1,211,603861,4,282,5,2
1405715,603859,3,38,603860,2,37,5,1
1405716,603860,1,37,603863,2,211,3,2
1405717,603861,1,282,603862,2,272,3,2
1405718,603862,0,272,603860,3,37,3,2
1405719,603863,3,211,603859,1,38,4,1
1405720,603862,1,272,603859,3,38,4,2
1405721,603861,2,282,603860,1,37,3,1
1405722,603859,2,38,603861,2,282,4,0
1405723,603863,2,211,603862,3,272,5,2
1405724,603861,1,282,603863,1,211,2,0
1405725,603860,2,37,603859,2,38,4,0
1405726,603863,2,211,603860,3,37,5,2
1405727,603862,2,272,603861,0,282,2,1
1405728,603860,0,37,603862,1,272,1,2
1405729,603859,3,38,603863,1,211,4,1
1405660,603844,2,9,603847,5,20,7,2
1405661,603845,1,21,603846,0,6,1,1
1405662,603846,3,6,603844,0,9,3,1
1405663,603847,2,20,603848,4,2,6,2
1405664,603848,2,2,603846,1,6,3,1
1405665,603844,1,9,603845,3,21,4,2
1405666,603845,0,21,603848,2,2,2,2
1405667,603846,3,6,603847,3,20,6,0
1405668,603847,1,20,603845,1,21,2,0
1405669,603848,5,2,603844,2,9,7,1
1405912,603905,2,6,603908,2,19,4,0
1405913,603906,2,21,603907,3,9,5,2
1405914,603907,3,9,603905,4,6,7,2
1405915,603908,0,19,603909,3,20,3,2
1405916,603909,5,20,603907,3,9,8,1
1405917,603905,3,6,603906,2,21,5,1
1405918,603906,0,21,603909,3,20,3,2
1405919,603907,3,9,603908,4,19,7,2
1405920,603908,3,19,603906,2,21,5,1
1405921,603909,3,20,603905,2,6,5,1
1405922,603908,1,19,603905,3,6,4,2
1405923,603907,2,9,603906,2,21,4,0
1405924,603905,1,6,603907,4,9,5,2
1405925,603909,2,20,603908,4,19,6,2
1405926,603907,0,9,603909,1,20,1,2
1405927,603906,3,21,603905,5,6,8,2
1405928,603909,1,20,603906,0,21,1,1
1405929,603908,3,19,603907,6,9,9,2
1405930,603906,1,21,603908,1,19,2,0
1405931,603905,0,6,603909,3,20,3,2
1405610,603829,2,2,603832,6,20,8,2
1405611,603830,7,6,603831,3,9,10,1
1405612,603831,1,9,603829,4,2,5,2
1405613,603832,3,20,603833,4,21,7,2
1405614,603833,3,21,603831,3,9,6,0
1405615,603829,1,2,603830,9,6,10,2
1405616,603830,5,6,603833,2,21,7,1
1405617,603831,3,9,603832,4,20,7,2
1405618,603832,2,20,603830,2,6,4,0
1405619,603833,5,21,603829,3,2,8,1
1407002,604405,3,49,604406,3,14,6,0
1407003,604408,1,70,604407,4,17,5,2
1407004,604408,3,70,604405,3,49,6,0
1407005,604407,4,17,604406,2,14,6,1
1407006,604406,7,14,604408,6,70,13,1
1407007,604407,1,17,604405,3,49,4,2
1407008,604405,3,49,604406,3,14,6,0
1407009,604408,2,70,604407,5,17,7,2
1407010,604408,8,70,604405,2,49,10,1
1407011,604407,3,17,604406,2,14,5,1
1407012,604406,2,14,604408,2,70,4,0
1407013,604407,8,17,604405,2,49,10,1
1407014,604405,3,49,604406,3,14,6,0
1407015,604408,1,70,604407,4,17,5,2
1407016,604408,5,70,604405,4,49,9,1
1407017,604407,2,17,604406,2,14,4,0
1407018,604406,5,14,604408,4,70,9,1
1407019,604407,5,17,604405,3,49,8,1
1406166,603963,1,266,603964,1,273,2,0
1406167,603966,2,274,603965,1,215,3,1
1406168,603966,1,274,603963,1,266,2,0
1406169,603965,2,215,603964,3,273,5,2
1406170,603964,3,273,603966,2,274,5,1
1406171,603965,2,215,603963,2,266,4,0
1406172,603963,2,266,603964,1,273,3,1
1406173,603966,2,274,603965,1,215,3,1
1406174,603966,1,274,603963,2,266,3,2
1406175,603965,1,215,603964,0,273,1,1
1406176,603964,1,273,603966,0,274,1,1
1406177,603965,1,215,603963,2,266,3,2
1406178,603963,6,266,603964,2,273,8,1
1406179,603966,0,274,603965,0,215,0,0
1406180,603966,3,274,603963,1,266,4,1
1406181,603965,1,215,603964,2,273,3,2
1406182,603964,2,273,603966,1,274,3,1
1406183,603965,1,215,603963,0,266,1,1
1405022,603453,2,73,603456,3,135,5,2
1405023,603454,2,21,603455,1,74,3,1
1405024,603455,0,74,603453,3,73,3,2
1405025,603456,3,135,603457,3,166,6,0
1405026,603457,3,166,603455,1,74,4,1
1405027,603453,2,73,603454,1,21,3,1
1405028,603454,2,21,603457,3,166,5,2
1405029,603455,2,74,603456,0,135,2,1
1405030,603456,2,135,603454,2,21,4,0
1405031,603457,1,166,603453,2,73,3,2
1405032,603456,1,135,603453,1,73,2,0
1405033,603455,0,74,603454,0,21,0,0
1405034,603453,4,73,603455,4,74,8,0
1405035,603457,4,166,603456,1,135,5,1
1405036,603455,4,74,603457,1,166,5,1
1405037,603454,1,21,603453,1,73,2,0
1405038,603457,0,166,603454,0,21,0,0
1405039,603456,4,135,603455,1,74,5,1
1405040,603454,2,21,603456,2,135,4,0
1405041,603453,3,73,603457,2,166,5,1
1405102,603473,2,49,603476,1,24,3,1
1405103,603474,0,221,603475,1,164,1,2
1405104,603475,1,164,603473,2,49,3,2
1405105,603476,3,24,603477,3,8,6,0
1405106,603477,2,8,603475,3,164,5,2
1405107,603473,1,49,603474,0,221,1,1
1405108,603474,0,221,603477,2,8,2,2
1405109,603475,1,164,603476,4,24,5,2
1405110,603476,0,24,603474,0,221,0,0
1405111,603477,1,8,603473,1,49,2,0
1405112,603476,1,24,603473,2,49,3,2
1405113,603475,0,164,603474,1,221,1,2
1405114,603473,5,49,603475,3,164,8,1
1405115,603477,3,8,603476,6,24,9,2
1405116,603475,0,164,603477,2,8,2,2
1405117,603474,2,221,603473,0,49,2,1
1405118,603477,1,8,603474,2,221,3,2
1405119,603476,1,24,603475,2,164,3,2
1405120,603474,1,221,603476,5,24,6,2
1405121,603473,1,49,603477,3,8,4,2
1405620,603834,4,33,603837,1,34,5,1
1405621,603835,1,39,603836,2,48,3,2
1405622,603836,3,48,603834,0,33,3,1
1405623,603837,3,34,603838,3,32,6,0
1405624,603838,4,32,603836,2,48,6,1
1405625,603834,2,33,603835,3,39,5,2
1405626,603835,0,39,603838,2,32,2,2
1405627,603836,3,48,603837,5,34,8,2
1405628,603837,3,34,603835,3,39,6,0
1405629,603838,4,32,603834,1,33,5,1
1405630,603837,3,34,603834,0,33,3,1
1405631,603836,2,48,603835,2,39,4,0
1405632,603834,1,33,603836,7,48,8,2
1405633,603838,1,32,603837,2,34,3,2
1405634,603836,2,48,603838,2,32,4,0
1405635,603835,2,39,603834,2,33,4,0
1405636,603838,2,32,603835,0,39,2,1
1405637,603837,2,34,603836,4,48,6,2
1405638,603835,4,39,603837,4,34,8,0
1405639,603834,0,33,603838,3,32,3,2
1405832,603885,3,6,603888,2,19,5,1
1405833,603886,4,21,603887,2,9,6,1
1405834,603887,1,9,603885,4,6,5,2
1405835,603888,1,19,603889,1,20,2,0
1405836,603889,2,20,603887,2,9,4,0
